entity,times,length,source 
俄罗斯联合铝业公司,2,9,贝莱德拟认购俄罗斯联合铝业公司的IPO股票
美国联邦储备委员会,11,9,贝南克：美国联邦储备委员会的举措降低了流动性溢价
比利时机场劫案天价,1,9,比利时机场劫案天价钻石遭劫
法国兴业银行子公司,1,9,比亚迪和法国兴业银行子公司将合资组建汽车消费融资企业
Petrohawk,2,9,必和必拓将收购美国页岩天然气生产商PetrohawkEnergy
碧桂园控股有限公司,1,9,碧桂园控股有限公司确定债券发行指导收益率－消息人士
Christian,1,9,标致雪铁龙集团解除首席执行长ChristianStreiff的职务
苏格兰皇家银行财团,1,9,标准人寿保险：苏格兰皇家银行财团成功收购荷兰银行几率较大
美国联邦贸易委员会,10,9,波士顿科学对Guidant的收购交易获美国联邦贸易委员会批准>BSX
波音787梦想飞机,1,9,波音787梦想飞机将在年内试飞
737-900ER,2,9,波音公司获得LionAir购买30架737-900ER飞机的订单
Hindustan,1,9,波音和HindustanAeronautics签署航空设备生产外包协议>BA
美国空军空中加油机,1,9,波音就美国空军空中加油机合同提出正式抗议
美国空军加油机合约,1,9,波音与空中客车就美国空军加油机合约展开最后争夺
长安福特马自达汽车,2,9,"长安福特马自达汽车12月份乘用车销量增长61.4%，至27,680辆"
TransAlta,1,9,长江基建将收购TransAltaPower全部股权
Bluescope,1,9,长江基建就未达成的矿产出售交易起诉BluescopeSteel
2004-2005,1,9,创维数码2004-2005财年净利润增长18%至4.03亿港元
Ackermann,1,9,达沃斯：德意志银行Ackermann：欧元并未身处险境
大连重工·起重集团,1,9,大连重工·起重集团有意在明年年中以前赴港上市，集资7亿港元
4.58-5.00,2,9,大秦铁路IPO指导价格区间定为每股人民币4.58-5.00元
大新华物流有限公司,1,9,大新华物流有限公司：将支付旗下子公司拖欠的船租
三菱UFJ金融集团,2,9,大新金融与三菱UFJ金融集团将在香港、大陆和澳门合作提供服务
大众汽车：对子公司,1,9,大众汽车：对子公司4月份可能提议收购MANSE的报导不予置评
大众汽车美国子公司,1,9,"大众汽车美国子公司6月份出售汽车23,127辆，较上年同期增15%"
大众汽车中国子公司,1,9,大众汽车中国子公司CEO：到2018年华南地区年销量将提高2倍
戴尔董事长预计公司,1,9,戴尔董事长预计公司销售将因微软发布Vista实现增长
渥太华客户联络中心,1,9,戴尔公司计划扩大渥太华客户联络中心的规模>DELL
AppAssure,1,9,戴尔收购软件开发商AppAssure，为组建软件集团以来首宗并购
戴姆勒公司辛德芬根,1,9,戴姆勒公司辛德芬根工厂将缩短工作时间
2.90-2.95,2,9,淡马锡出售嘉德置地股权，每股售价2.90-2.95新元－消息人士
中国太平洋保险股权,2,9,淡马锡控股正就收购中国太平洋保险股权一事展开谈判
德国巴伐利亚州银行,1,9,德国巴伐利亚州银行可能需要超过10亿美元注资－报导
Citigroup,8,9,德国报摘：花旗集团(Citigroup)计划明年进行大规模扩张
德国欧宝工厂所在州,1,9,德国欧宝工厂所在州承诺迅速受理欧宝援助申请
Kleinwort,2,9,德国商业银行可能保留KleinwortBenson品牌－报导
4000-6000,1,9,德国商业银行证实计划裁员4000-6000人
中国北京产权交易所,2,9,德国证交所与中国北京产权交易所签署合作协议
新加坡政府投资公司,1,9,德太投资和新加坡政府投资公司投资印尼煤炭公司DeltaDunia
Noreddine,1,9,德意志银行：NoreddineSebti将被调往香港
Norisbank,2,9,德意志银行将收购Norisbank旗下分支行-消息人士
德意志证券韩国公司,1,9,德意志证券韩国公司十名雇员已辞职－知情人士
邓普顿资产管理公司,1,9,邓普顿资产管理公司将支持骏威汽车私有化计划－报导
菲律宾长途电话公司,3,9,第一太平称不会出售其所持菲律宾长途电话公司的股权－报导
Broadband,1,9,电讯盈科或出售NOWBroadbandTV子公司，收购电视广播-报导
1.45-1.85,2,9,东风汽车香港首次公开募股价格区间为1.45-1.85港元-2-
苏格兰皇家银行印度,2,9,多家银行有意收购苏格兰皇家银行印度资产－报导
Shelekhov,1,9,俄联合铝业公司：ShelekhovPowderMetallurgy发生爆炸事故
Vladislav,1,9,俄铝任命VladislavSoloviev为首席副行政总裁
Sitronics,1,9,俄罗斯公司Sitronics与中国中兴通讯计划组建合资公司－塔斯社
俄罗斯国家开发银行,1,9,俄罗斯国家开发银行购入Lukoil股份
俄罗斯联邦仲裁法院,1,9,俄罗斯联邦仲裁法院维持尤科斯应偿还4.82亿美元欠款的原判
Deripaska,1,9,俄罗斯联合铝业：进行IPO后Deripaska的持股比例将降至47.59%
俄罗斯铝业联合公司,2,9,俄罗斯铝业联合公司称2009年铝产量下降11%至390万吨
台湾创新记忆体公司,1,9,尔必达：不太可能从台湾创新记忆体公司获得200亿日圆投资
Klepierre,1,9,法国巴黎银行第一财季利润增长10%，受出售Klepierre股权提振
法国巴黎银行董事长,1,9,法国巴黎银行董事长将卸任，由首席执行长接任－报导
中国南京市商业银行,1,9,法国巴黎银行完成收购中国南京市商业银行19.2%股权的交易
法国标致雪铁龙集团,1,9,法国标致雪铁龙集团将在中国生产高端轿车－报导
法国航空公司董事会,1,9,法国航空公司董事会将审议对意大利航空公司的收购方案－报导
Municipal,1,9,法国政府将收购DexiaMunicipalAgency31.6%的股份－知情人
Witherell,1,9,房地美首席营运长BruceWitherell辞职
中煤地质工程总公司,1,9,菲CenturyPeak与中煤地质工程总公司签署协议，拟建合资企业
菲亚特股东批准公司,1,9,菲亚特股东批准公司分拆计划
上海汽车工业（集团,2,9,菲亚特旗下Iveco与上海汽车工业（集团）组建合资企业
Mapletree,1,9,丰树产业(Mapletree)将推出10亿美元中国房地产基金－报导
2011-2012,1,9,丰田汽车：2011-2012年美国汽车销量将加速反弹
丰田汽车韩国子公司,1,9,"丰田汽车韩国子公司将主动召回3,704辆汽车－运输部"
丰田汽车英国子公司,2,9,丰田汽车英国子公司将减少工人工作时间并将基本工资降低10%
加拿大汽车工人工会,2,9,福特将与加拿大汽车工人工会举行非正式成本让步会谈
福特汽车俄罗斯工厂,1,9,福特汽车俄罗斯工厂将停产一个月
福特汽车欧洲子公司,4,9,福特汽车欧洲子公司10月份在19个核心市场的汽车销量降25%
三菱东京UFJ银行,3,9,富邦商业银行和三菱东京UFJ银行签署战略联盟协议
石家庄昆仑新奥燃气,1,9,富地石油参股石家庄昆仑新奥燃气供应合资企业
港交所吸引众多公司,1,9,港交所吸引众多公司赴港上市
Blankfein,1,9,高盛CEOBlankfein抨击了SEC对该行的欺诈指控－《金融时报》
中国造船商扬帆集团,1,9,高盛计划收购中国造船商扬帆集团20%的股权－知情人士
Richdale-,1,9,高盛聘用摩根士丹利投资银行部亚太区主管Richdale-备忘录
Westerman,1,9,高盛任命MatthewWesterman为中国投行业务负责人－路透社
Benchmark,1,9,高盛同意收购印度基金公司BenchmarkAssetManagement-消息
Ecopetrol,1,9,哥伦比亚Ecopetrol关停遭到袭击的输油管道
英国政府旗下委员会,1,9,葛兰素史克∶CEO离开英国政府旗下委员会与中国问题无关
菲亚特组建合资公司,2,9,更新：广汽集团高管：将与菲亚特组建合资公司，各持半数股权
437.5-450,1,9,更新：嘉里建设债券收益率拟较美国债高437.5-450个基点－细则
Santander,2,9,更新：穆迪下调16家西班牙银行及SantanderUK的评级
上海莫泰59%股权,1,9,更新：如家收购上海莫泰59%股权的交易接近达成－消息人士
325-337.5,1,9,更新：招商局国际拟将美元债券收益率溢价定在325-337.5个基点
中国北大荒农垦集团,1,9,更新：中国北大荒农垦集团计划大规模购买海外农田
中国光大银行董事会,2,9,更新：中国光大银行董事会批准A股IPO计划－消息人士
SoftLayer,1,9,更新∶IBM将以20亿美元收购SoftLayerTechnologies
更新∶美国国际集团,1,9,更新∶美国国际集团和中资财团同意延长ILFC股权交易最後期限
375-387.5,1,9,更新∶香格里拉现欲将债券收益率定为较美债高375-387.5基点
美国通用电气一型号,1,9,更新版：中国禁止美国通用电气一型号燃气轮发电机组入境
中国青岛市商业银行,1,9,更正：IntesaSanpaolo同意收购中国青岛市商业银行19.99%的股权
澳大利亚卡拉拉项目,1,9,更正：鞍山钢铁集团：澳大利亚卡拉拉项目将于明年投产
VimpelCom,1,9,更正重发：华为技术或帮助VimpelCom收购UkraineRadioSystems
九龙仓组建合资公司,1,9,更正重发：南丰集团将与九龙仓组建合资公司开发山顶地块
235-237.5,1,9,工银亚洲美元债收益率调为较美国债高235-237.5基点－消息人士
Baidu.com,1,9,谷歌表示已出售所持百度(Baidu.com)股份>BIDUGOOG
Rosenberg,1,9,谷歌产品管理与行销部门资深副总裁Rosenberg将离职－谷歌
Temsamani,1,9,谷歌任命KarimTemsamani为亚太地区主管
Overstock,1,9,谷歌因Overstock违反搜索策略对其实施惩罚
谷歌与通用汽车公司,1,9,谷歌与通用汽车公司达成协议，将提供在线软件服务－知情人士
谷歌与在线商业公司,1,9,谷歌与在线商业公司在新西兰合作推出地图服务>GOOG
Google.cn,1,9,谷歌周一起将Google.cn中文搜索页面转切至Google.hk页面
Google.hk,1,9,谷歌周一起将Google.cn中文搜索页面转切至Google.hk页面
Waterford,1,9,股闻天下：Waterford垮台凸显欧洲企业的信贷风险
天下∶中国大型银行,1,9,股闻天下∶中国大型银行必须变革
21.0-22.3,1,9,光大证券合理价值区间为人民币21.0-22.3元－IPO承销商
广东省公安厅出入境,1,9,广东省公安厅出入境管理处：广东居民赴澳门签证现为两月一签
777-300ER,2,9,国泰航空订购7架波音777-300ER型飞机和10架波音747-8型货机
国泰航空空中服务员,1,9,国泰航空空中服务员工会警告可能召集罢工
哈萨克斯坦油气公司,1,9,哈萨克斯坦油气公司KazMunaiGaz拟修建一条到中国的天然气管线
哈萨克斯坦主权基金,1,9,哈萨克斯坦主权基金与中信集团将成立一只联合投资基金
韩国公平交易委员会,4,9,韩国公平交易委员会驳回微软对325亿韩圆罚款的上诉
Ingersoll,1,9,韩国公平交易委员会批准Doosan收购IngersollRand旗下子公司
韩国公平贸易委员会,3,9,韩国公平贸易委员会：正在调查三星电子与苹果电脑之间的交易
韩国金融服务委员会,4,9,韩国金融服务委员会：7月末将宣布WooriFinance股权剥离计划
韩国金融监督委员会,1,9,韩国金融监督委员会批准高盛收购该国资产管理公司>GS
韩国证券期货交易所,2,9,韩国证券期货交易所禁止雷曼兄弟在当地市场进行股票交易
Lanceford,3,9,何超琼：上周四的会议并未就Lanceford股权转让事宜达成一致
0.99-1.03,1,9,和记港口信托新加坡IPO指导区间缩小至0.99-1.03美元－知情人
三星移动显示器公司,2,9,和鑫光电否认有关与三星移动显示器公司在台湾合作建厂的报导
GigaMedia,1,9,"和信超媒体(GigaMedia)作价1,790万美元现金出售ADSL业务>GIGM"
太平洋安泰人寿保险,3,9,荷兰国际集团将太平洋安泰人寿保险的50%股权出售给建设银行
荷兰国际集团子公司,1,9,荷兰国际集团子公司将以每股43.50美元的现金收购Gables>GBP
Sekerbank,1,9,"荷兰合作银行斥资7,800万欧元收购土耳其Sekerbank36.5%股权"
Mid-State,1,9,荷兰合作银行完成收购Mid-StateBank&amp;Trust的交易
MacKenzie,1,9,荷兰皇家壳牌拟出售MacKenzie天然气管道项目权益
Broadgate,1,9,黑石集团拟以27亿美元出售Broadgate办公区股权-彭博新闻
宏达国际：苹果公司,1,9,宏达国际：苹果公司在iPhone4问题上指责同行令人无法接受
花旗集团台湾子公司,2,9,宏达国际对花旗集团台湾子公司一名员工提出控告－地检署官员
宏达国际美国子公司,1,9,宏达国际美国子公司与FTC就智能手机安全问题达成和解
裕隆汽车购买办公室,1,9,宏达国际以新台币33.4亿元向裕隆汽车购买办公室用地
ApaceWave,1,9,鸿海科技集团投资WiMAX晶片设计公司ApaceWave－报导
鸿海科技集团子公司,1,9,鸿海科技集团子公司在中国内陆省份的临时工厂投产－新华社
Tribridge,1,9,花旗集团聘请原Tribridge合伙人任亚太区危难及特殊事件主管
Laskowski,1,9,花旗集团任命Laskowski为香港企业和投行业务主管-备忘录
花旗集团日本子公司,1,9,花旗集团日本子公司将暂停共同基金业务30天－知情人士
花旗集团审计委员会,1,9,花旗集团审计委员会主席Armstrong将辞职－消息人士
Armstrong,1,9,花旗集团审计委员会主席Armstrong将辞职－消息人士
Automated,1,9,花旗集团完成对AutomatedTradingDesk的收购>C
Portfolio,1,9,花旗集团委任Stuckey负责SubprimePortfolio部门－报导
新西兰全球银行业务,1,9,花旗委任Emmanuel为澳大利亚及新西兰全球银行业务副董事长
花旗银行韩国子公司,1,9,花旗银行韩国子公司将向客户退款13亿韩圆
2009-2013,3,9,华电国际计划在2009-2013年间投资人民币800亿元扩大装机容量
Limelight,1,9,华尔街见闻：Akamai和Limelight：竞争猛于虎
Albertson,3,9,华尔街见闻：Albertson''s可能不太好卖
NASD-NYSE,1,9,华尔街见闻：NASD-NYSE监管职能合并可能受阻
Sun-Times,1,9,华尔街见闻：Sun-Times又遭股东围剿
Supervalu,1,9,华尔街见闻：Supervalu还对胃口吗？
Univision,2,9,华尔街见闻：Televisa有意收购Univision？
苏格兰皇家银行美国,1,9,华尔街见闻：苏格兰皇家银行美国业务面临压力
拉斯维加斯金沙公司,3,9,华尔街见闻：投资拉斯维加斯金沙公司要三思（上）
Blavatnik,1,9,华纳音乐所有者Blavatnik退出对百代公司的竞购－《金融时报》
华纳音乐中国子公司,1,9,华纳音乐中国子公司与中国联通签署内容提供协议>WMG
