entity,times,length,source 
Oaktree,2,7,Bain、Oaktree将联手中信金竞购美国国际集团子公司－彭博
Permira,7,7,Bain和Permira入围中嘉网路最终竞购者名单－彭博资讯
华为手机子公司,2,7,Bain和SilverLake将牵头竞购华为手机子公司的股权－彭博资讯
Glitnir,2,7,Bakkavor和Glitnir联手收购中国创造食品剩余60%股权
港元2009年,1,7,BancaIntesa将发行2亿港元2009年到期的大额存单
GE消费者金融,2,7,BancodeOro完成对GE消费者金融的收购
Olufsen,1,7,"Bang&amp;Olufsen作价3,000万美元向中国投资者出售7.7%的股权"
CaisseD,1,7,BanquePopulaire和CaisseD&apos;Epargne证实向政府筹资
Epargne,1,7,BanquePopulaire和CaisseD&apos;Epargne证实向政府筹资
BaoViet,3,7,BaoViet将作价2.54亿美元将10%的股权出售给汇丰控股
2.54亿美元,1,7,BaoViet将作价2.54亿美元将10%的股权出售给汇丰控股
150位银行家,1,7,BarclaysCapital亚洲聘用150位银行家，将增聘100人－知情者
12个月后欧元,1,7,Barclays将12个月后欧元/美元预期从1.42美元上调至1.45美元
Barneys,4,7,Barneys竞购战即将尘埃落定
Barrick,2,7,Barrick对PlacerDome的收购将缔造全球最大黄金生产商
Cristal,1,7,BemaxResources：董事建议股东有条件接受Cristal的收购提议
RBS保险业务,1,7,BerkshireHathaway与好事达均有意竞购RBS保险业务－报导
15.1亿美元,1,7,Berkshire第一财季净利润下滑58%，至15.1亿美元>BRKA
BestBuy,8,7,BestBuy短期内欲在中国大城市进行扩张
BGGroup,5,7,BGGroup：承诺投资150亿美元开发昆士兰州液化天然气项目
19.3亿美元,1,7,BGGroup将作价19.3亿美元出售澳液化天然气项目权益
24.2亿美元,1,7,Biffa接受24.2亿美元收购提议；但仍可能接到竞争性提议
Leonard,1,7,BJ&apos;s同意被Leonard和CVC以28亿美元的价格全盘收购
液晶显示器技术,1,7,BOEHydis与三洋爱普生签署液晶显示器技术授权协议
Bonnafe,1,7,Bonnafe接任法国巴黎银行首席执行长，Prot担任董事长
Borders,1,7,Borders可能最快在下周申请破产保护－彭博新闻
Siemens,2,7,Bosch&amp;Siemens证实计划下周与亚洲固定收益投资者会面
固定收益投资者,1,7,Bosch&amp;Siemens证实计划下周与亚洲固定收益投资者会面
BSkyB股东,1,7,BSkyB股东预计新闻集团将在数日内发出收购提议－报导
Bumi董事长,1,7,Bumi董事长：将在8月或9月披露中投公司相关债务再融资细节
3.55亿美元,1,7,Bupa将斥资3.55亿美元收购香港卓健医疗服务中心
第三财季销售额,1,7,Burberry第三财季销售额增长，但批发业务收入下降
Yucaipa,2,7,Burkle的Yucaipa向华纳音乐发出最大规模竞购提议－CNBC
Burwell,2,7,Burwell有望出任美国管理及预算办公室主任－消息人士
预算办公室主任,2,7,Burwell有望出任美国管理及预算办公室主任－消息人士
Energis,1,7,C&W：收购Energis的最初现金出价为5.94亿英镑>CWP
5.94亿英镑,1,7,C&W：收购Energis的最初现金出价为5.94亿英镑>CWP
Caesars,1,7,Caesars和力宝集团正推进在韩国的综合度假项目－力宝公告
Caissed,1,7,Caissed''Epargne旗下Ixis将收购中国天相投资部分股权
Capital,1,7,Capital和Paulson计划认购俄罗斯联合铝业IPO股票－消息人士
铝业IPO股票,1,7,Capital和Paulson计划认购俄罗斯联合铝业IPO股票－消息人士
42.75美元,1,7,CardinalHealth拟以每股42.75美元收购ViasysHealthcare
76.50美元,1,7,CarlIcahn提议以每股76.50美元收购高乐氏
Carlson,1,7,Carlson重新取得中国大陆和台湾地区Friday''s的控股权
Perilya,1,7,CBHResources放弃对Perilya的竞购
CBOT董事长,1,7,CBOT董事长：CBOT与CME的交易平台将在2008年第一季度合并
CBOT董事会,1,7,CBOT董事会将讨论ICE收购建议－CNBC电视频道
19.4亿美元,1,7,CD&amp;R将斥资约19.4亿美元收购EmergencyMedical
CDC游戏公司,2,7,"CDC游戏公司将出资2,000万美元开发网络游戏>CHINA"
JohnLee,1,7,CDC游戏任命JohnLee为公司总裁>CHINA
Celgene,3,7,Celgene和Pharmion：收购交易结束反垄断等待期>CELG
20.2亿澳元,1,7,Cemex拟将澳大利亚业务作价20.2亿澳元售予HolcimGroup>CX
Centrex,1,7,Centrex：包钢集团入股公司旗下矿床的交易已获监管部门批准
广东省黄金公司,1,7,CenturyPeak与广东省黄金公司商谈组建合资企业事宜
净多头头寸规模,1,7,CFTC：8月21日当周美元净多头头寸规模降至近一年来最低水平
Charter,1,7,Charter拒绝Melrose提价后的14亿英镑收购提议
Melrose,1,7,Charter拒绝Melrose提价后的14亿英镑收购提议
Chernin,1,7,Chernin：在收购雅虎问题上不排除任何可能，但目前不是良机
新鸿基金融集团,1,7,Chimaera正在与新鸿基金融集团进行谈判－报导
3.978亿元,1,7,ChinaEnergy斥资人民币3.978亿元收购二甲醚生产设施
母公司股东手中,1,7,CIFG将从母公司股东手中获得15亿美元资金注入－消息人士
15亿美元资金,1,7,CIFG将从母公司股东手中获得15亿美元资金注入－消息人士
苏格兰皇家银行,29,7,CIMBMalaysia和中金拟收购苏格兰皇家银行亚太资产－报导
哈萨克斯坦政府,3,7,CITIC或将向哈萨克斯坦政府出售油田资产部分股权-消息人士
Clayton,1,7,"Clayton,Dubilier&amp;Rice周一将宣布55亿美元收购交易-合伙人"
48.5亿美元,1,7,Clearwire接到DishNetwork发出的48.5亿美元收购提议
21.50澳元,1,7,ClevelandCliffs提议以每股21.50澳元收购Portman的剩余股权
Portman,1,7,ClevelandCliffs提议以每股21.50澳元收购Portman的剩余股权
34亿美元现金,2,7,"CMEGroup将以34亿美元现金加1,250万股票收购NYMEXHoldings"
新华社旗下公司,1,7,CME与新华社旗下公司联合推出新金融中心指数
柴达木盆地油砂,1,7,CNPC：柴达木盆地油砂具备经济开发前景
特别股东大会后,1,7,CNPC和KMG将在Petrokazakhstan特别股东大会后发表声明
CNPC上半年,1,7,"CNPC上半年探明3亿吨原油和1,500亿立方米天然气储量－报导"
CNPC子公司,2,7,CNPC子公司否认土库曼斯坦将推迟向中国出口天然气－报导
Miramax,1,7,ColonyCapital加入竞购Miramax的行列>DIS
Compass,1,7,Compass将旗下SSP以18.2亿英镑出售给麦格理银行为首的财团
18.2亿英镑,1,7,Compass将旗下SSP以18.2亿英镑出售给麦格理银行为首的财团
纽约银行投资者,1,7,Computershare计划斥资5.5亿美元收购纽约银行投资者服务业务
美手机市场份额,1,7,ComScore：三星在美手机市场份额蝉联冠军；Android系统仍居首
Android,7,7,ComScore∶Android在智能手机市场份额上升；苹果手机份额增长
Conergy,1,7,Conergy接近达成向中国公司出售股权协议－报导
10亿澳元精矿,1,7,ConquestMining与山东国大黄金签署10亿澳元精矿包销协议
第二财季净利润,14,7,ConsolEnergy第二财季净利润增至1.059亿美元，合每股收益57美分>CNX
19.4亿澳元,1,7,ConsolidatedMedia股东批准新闻集团19.4亿澳元的收购计划
刹车系统制造厂,1,7,ContinentalAG：新的在华刹车系统制造厂将于2008年投入运营
CORRECT,1,7,CORRECT:*伦敦黄金下午定盘价为每盎司932.75美元(PrevPM$953.50)
Corus股票,1,7,Corus同意接受Tata以每股455便士收购Corus股票的出价
CPShips,3,7,CPShips的谈判有望达成公司出售协议
17.5亿美元,1,7,Crown将以17.5亿美元收购CanneryCasinoResorts
17.5亿澳元,3,7,CSR将就中国光明食品以17.5亿澳元收购糖类业务一事进行磋商
CVCAsia,1,7,CVCAsia和StandardCharteredPrivateEquity收购Avdel和GEC
2.16亿美元,2,7,CVC和苏格兰皇家银行减持新秀丽股份套现2.16亿美元－知情人士
25亿美元F1,1,7,CVC将推25亿美元F1上市计划，正与基础投资者会面－知情人
CVRD07年,1,7,CVRD07年对中国的铁矿石出口有望增长近三分之一
Elite激光,1,7,Cynosure获监管部门批准，将在中国出售Elite激光美容设备
缅甸气田天然气,1,7,DaewooIntl:就通过输气管向中国输送缅甸气田天然气进行谈判
中国石油天然气,2,7,Daewoo与中国石油天然气勘探开发公司将联合开发海外油气田
Danaher,2,7,Danaher考虑以每股2.50澳元收购VisionSystems-报导
58.7亿美元,1,7,Danaher同意斥资58.7亿美元收购美国贝克曼库尔特>DHRBEC
商业票据发行商,1,7,DBRS：加拿大17家资产支持商业票据发行商发出融资请求
Deminor,1,7,Deminor可能针对汇丰控股和瑞士银行采取法律行动
港元2010年,6,7,DepfaBank将发行1.3亿港元2010年到期的浮动利率债券
Liedtke,1,7,DeutscheAssetManagement任命Liedtke为日本以外亚太区业务CEO
斯洛伐克子公司,1,7,Dexia：斯洛伐克子公司受到外汇风险敞口过大的冲击
Dexia贷款,1,7,Dexia贷款曾用来购买自身股票－《金融时报》
12.9亿英镑,1,7,Diageo将以12.9亿英镑收购UnitedSpirits53.4%的股份
美国银行CEO,5,7,DickBove：KenLewis或重新出任美国银行CEO－FoxBusiness
Diebold,1,7,Diebold拒绝联合技术公司收购提议
1.51亿美元,1,7,Diodes将以1.51亿美元收购BCD半导体
第二笔TARP,1,7,Dodd：国会可能投票反对发放第二笔TARP救助资金
DPWorld,5,7,DPWorld：一些美国人士对其收购铁行集团的美国资产感到担心
－集邦全球电子,1,7,DRAM现货价格上涨，受海力士减产影响－集邦全球电子交易市集
2012年1月,1,7,Dreamworks中国合资公司最早将于2012年1月成立－报导
2005年晚春,1,7,Dunn称2005年晚春曾获知泄密调查人员获取了电话纪录
7.78亿美元,1,7,DynastyREIT规模7.78亿美元的新加坡IPO从周五起接受散户认购
25亿美元现金,2,7,E*Trade将获CitadelInvestment25亿美元现金注资
UCRusal,1,7,E.On、UCRusal、Novatek和Enel将竞购OGK-5股权－消息人士
Novatek,2,7,E.On、UCRusal、Novatek和Enel将竞购OGK-5股权－消息人士
OGK-5股权,1,7,E.On、UCRusal、Novatek和Enel将竞购OGK-5股权－消息人士
空中客车管理层,1,7,EADS及空中客车管理层发生重大变动
2006年底前,1,7,EADS批准推出A350飞机；在2006年底前可能不会动用政府资金
EasyJet,1,7,EasyJet订购20架空中客车A319飞机，08-09年交付
Skype业务,1,7,EBay称Skype业务的注册用户数超1亿>EBAY
4万台XBox,1,7,EBay首席执行长：4万台XBox360游戏机透过EBay网站售出
Skype交易,1,7,EBay首席执行长称出售Skype交易将依原条款完成
锦江麦德龙商场,1,7,EBTMobileChina计划在锦江麦德龙商场设立零售门店
53.8亿美元,1,7,Ecolab将以53.8亿美元收购水处理公司纳尔科>ECLNLC
Edmunds,1,7,Edmunds：美国2月份汽车销量料增长20%，通用汽车增速领先
50亿欧元债券,1,7,EFSF将于周三发行50亿欧元债券，用于葡萄牙救助计划
EFSF下周一,1,7,EFSF下周一将发售10-15亿欧元20-30年期债券－消息人士
2021年7月,1,7,EFSF债券指导价区间较2021年7月到期的EFSF债券高10个基点
国6月份日产量,1,7,"EIA：欧佩克十国6月份日产量2,631万桶，与5月份持平"
Einhorn,3,7,Einhorn：苹果对现金的诉求似乎过强－CNBC
71.5亿美元,1,7,ElPaso将以71.5亿美元出售旗下油气勘探和生产业务
EMCCorp,2,7,EMCCorp.到2010年在印度投资将超过5亿美元>EMC
5.32亿英镑,1,7,EmeraldEnergy同意接受中国中化集团5.32亿英镑的收购提议
25.5亿美元,4,7,EnCana将以25.5亿美元收购Leor持有的DeepBossier油气田权益
Enel董事长,1,7,"Enel董事长：董事会没有讨论竞购Suez事项>EN,SZE"
Acciona,2,7,Enel和Acciona将于4月12日提交对Endesa的收购说明书-消息人士
Brass码头,1,7,Eni宣布尼日利亚的Brass码头遭遇不可抗力－交易员
"98,000桶",1,7,"Eni在尼日利亚Brass码头的石油日输出量减少98,000桶－交易员"
"65,000桶",1,7,"ENI在尼日利亚油田产量恢复每日65,000桶的正常水平－交易员"
1.81亿美元,1,7,Enstar将以1.81亿美元收购汇丰控股封闭式寿险业务
Entergy,4,7,Entergy1Q净利润增长13%；维持全年每股收益预期不变>ETR
24.1亿美元,1,7,EnterpriseProducts向DuncanEnergy发出24.1亿美元收购提议
76.5亿美元,1,7,EquinoxMinerals接受BarrickGold76.5亿美元的友好收购要约
Equinox,4,7,Equinox暗示将拒绝五矿资源收购提议，称具有投机性
12.5亿澳元,1,7,Equinox将斥资12.5亿澳元收购Citadel
E-Trade,1,7,E-Trade将从Citadel获得25.5亿美元注资>ETFC
Citadel,1,7,E-Trade将从Citadel获得25.5亿美元注资>ETFC
Eurazeo,1,7,Eurazeo打算进一步开发大众汽车子公司Europcar的业务
Eurizon,2,7,"Eurizon以约5,500万欧元收购中国鹏华基金管理公司49%股权"
Eurofer,4,7,Eurofer：对铁矿石厂商计划加价80%-90%表示愤慨
铁矿石厂商计划,1,7,Eurofer：对铁矿石厂商计划加价80%-90%表示愤慨
马里兰州分析师,1,7,Exelon和Constellation的并购交易引发马里兰州分析师的担忧
旗下核电站核能,1,7,Exelon获批提高旗下核电站核能发电比例>EXC
中国核工业集团,1,7,Exelon将向中国核工业集团提供谘询和培训服务
