entity,times,length,source 
KuwaitPetroleum：,1,16,KuwaitPetroleum：英国石油是中国炼油项目潜在合作伙伴之一
LCH.Clearnet上调某些,1,16,LCH.Clearnet上调某些意大利、西班牙债券的折价率
MacarthurCoal终止与,1,16,MacarthurCoal终止与安赛乐米塔尔的谈判
ManganeseBronze：,1,16,ManganeseBronze：英国业务未实现盈亏平衡；或采取裁员措施
MidAmerican、PPL和,1,16,MidAmerican、PPL和长江基建均有意收购E.ON英国电网-彭博新闻
NECElectronics：与,1,16,NECElectronics：与中国启明信息公司合作开发汽车电子零部件
Newfield与中海油签署两份,1,16,Newfield与中海油签署两份中国海洋区块产品分成协议
NipponPaper从合资企业,1,16,NipponPaper从合资企业承德帝贤纺织撤出
Norilsk：准备讨论提高回购,1,16,Norilsk：准备讨论提高回购俄铝所持本公司股权的报价
NorthernRock料年内从,1,16,NorthernRock料年内从英国央行的借款额将达300亿英镑－BBC
Mutual将作价21亿英镑出售,1,16,OldMutual将作价21亿英镑出售北欧业务
ParagonGroup没有涉足,1,16,ParagonGroup没有涉足美国次级抵押贷款市场
Permira借入股银河娱乐涉足,1,16,Permira借入股银河娱乐涉足澳门博彩业
Potanin提议以90亿美元从,1,16,Potanin提议以90亿美元从俄铝手中收购Norilsk股权
Priceline二财季净利润受,2,16,Priceline二财季净利润受欧洲业务和酒店服务提振上升8.8%
PublicisGroupe收购,1,16,PublicisGroupe收购中国成都YongYang的多数股份>PUB
RCGroup将与英特尔合作，为,1,16,RCGroup将与英特尔合作，为中国保健业开发RFID解决方案
ReliancePower计划与,1,16,ReliancePower计划与上海电力共同组建合资公司－报导
RentokilInitial与,1,16,RentokilInitial与香港政府签署两年期合约
RioTinto：能源成本将主导,1,16,RioTinto：能源成本将主导中国的矿业资源需求水平
RQFII有望在年内扩容，将允许,1,16,RQFII有望在年内扩容，将允许香港金融机构申请参与－报导
Ryerson将组建合资企业进军,1,16,Ryerson将组建合资企业进军中国金属市场
SamsungSDI：曾考虑收购,1,16,SamsungSDI：曾考虑收购中国京东方科技的韩国子公司
SEC就公司股票内幕交易起诉一对,1,16,SEC就公司股票内幕交易起诉一对香港夫妇>
ShanghaiPrime拟通过,1,16,ShanghaiPrime拟通过香港IPO筹资1.625亿美元-2-
SixExchange很可能同意,1,16,SixExchange很可能同意德意志交易所合并计划－知情人士
SouthernCopper旗下,1,16,SouthernCopper旗下秘鲁Toquepala铜矿工人赞成罢工
SumitomoMitsui将在,1,16,SumitomoMitsui将在上海设立中国策略总部-报导
SumitomoRubber将在,1,16,SumitomoRubber将在中国兴建第二家轮胎厂－报导
ThaiBeverage全盘收购,1,16,ThaiBeverage全盘收购中国安徽古井集团的谈判被终止
ThomasHLee考虑收购雅虎,1,16,ThomasHLee考虑收购雅虎美国业务－路透
T-Mobile和3计划共享其在,1,16,T-Mobile和3计划共享其在英国市场上的移动通讯网络－报导
TollHoldings全资收购,1,16,TollHoldings全资收购中国业务新科安达
Tudor麾下的两只对冲基金惨遭,1,16,Tudor麾下的两只对冲基金惨遭滑铁卢
VeriSign将通信网络扩展至,1,16,VeriSign将通信网络扩展至亚洲，并与鲜京电讯签署电信合同
大陆子公司中孚实业股东已批准收购,1,16,Vimetco的中国大陆子公司中孚实业股东已批准收购林丰铝电
WhitehavenCoal证实,1,16,WhitehavenCoal证实兖州煤业是潜在竞购者
"YGM贸易以1,500万英镑收购",1,16,"YGM贸易以1,500万英镑收购英国时尚品牌雅格狮丹"
朗讯、华为和中兴寻求7.4亿美元,1,16,阿尔卡特朗讯、华为和中兴寻求7.4亿美元印度订单－报导
BridasEnergy证实将与,1,16,阿根廷BridasEnergy证实将与中国海洋石油组建合资公司
阿里巴巴CEO：将在一年内宣布在,1,16,阿里巴巴CEO：将在一年内宣布在印度建立合资公司的交易
阿里巴巴至多发行10亿美元股票的,1,16,阿里巴巴至多发行10亿美元股票的香港IPO计划获批－消息人士
埃克森美孚将投资140亿美元开发,1,16,埃克森美孚将投资140亿美元开发加拿大东海岸油田项目
爱立信、阿尔卡特朗讯及华为或竞标,1,16,爱立信、阿尔卡特朗讯及华为或竞标印度设备订单－报导
安联保险(Allianz)：飓风,1,16,安联保险(Allianz)：飓风卡特里娜将导致高达4.7亿欧元的索赔
和NunavutIron联手竞购,1,16,安赛乐米塔尔和NunavutIron联手竞购巴芬岛铁矿
鞍钢股份走高，因有报导称其与安赛,1,16,鞍钢股份走高，因有报导称其与安赛乐米塔尔进行合作会谈
Brockman的董事会建议接受,1,16,澳大利亚Brockman的董事会建议接受华南投资的全盘收购提议
并购委员会：Brockman针对,1,16,澳大利亚并购委员会：Brockman针对华南集团的行为提起申诉
国库部长：力拓交易要获批准须符合,3,16,澳大利亚国库部长：力拓交易要获批准须符合澳大利亚国家利益
澳航：全球A380机队中约40台,1,16,澳航：全球A380机队中约40台罗尔斯-罗伊斯引擎需更换－报导
：在华成立法人银行的计划已经获得,1,16,澳新银行：在华成立法人银行的计划已经获得中国监管机构批准
CEO：力拓员工案不会影响该行的,1,16,澳新银行CEO：力拓员工案不会影响该行的中国业务计划
洪灾影响焦煤供应，若迁延日久将对,1,16,澳洲洪灾影响焦煤供应，若迁延日久将对亚洲钢企不利
理财部门CEO：计划明年年底前将,1,16,巴克莱理财部门CEO：计划明年年底前将亚洲雇员人数增加50%
钢铁企业CSN首席执行长呼吁限制,1,16,巴西钢铁企业CSN首席执行长呼吁限制中国的矿业投资－报导
百仕通正筹划建立人民币50亿元的,1,16,百仕通正筹划建立人民币50亿元的中国私募基金－消息人士
百思买或在对其业务进行评估後退出,1,16,百思买或在对其业务进行评估後退出英国市场－报导
宝钢股份以人民币6.01亿元购入,1,16,宝钢股份以人民币6.01亿元购入南通钢铁92.5%的股权
宝马汽车：并没有收购合作伙伴华晨,1,16,宝马汽车：并没有收购合作伙伴华晨中国股份的计划
宝马汽车中国区总裁：2005年在,1,16,宝马汽车中国区总裁：2005年在中国的销售量将增长40%
保德信金融与复星国际的合资公司获,1,16,保德信金融与复星国际的合资公司获中国监管机构开业批复
保利地产：已斥资人民币30亿元在,1,16,保利地产：已斥资人民币30亿元在中国三个城市收购了多宗地块
将从控股股东手中收购多晶硅供应商,2,16,保利协鑫能源将从控股股东手中收购多晶硅供应商江苏中能
保险业专家称核事故清理赔偿金将由,1,16,保险业专家称核事故清理赔偿金将由日本政府承担
与合作伙伴斥资人民币92亿元购得,1,16,北京北辰实业与合作伙伴斥资人民币92亿元购得长沙一地块
汇市综述：美元兑其他货币飙升，受,1,16,北美汇市综述：美元兑其他货币飙升，受美国非农就业数据刺激
登股东以84%的赞成比率通过了与,1,16,贝尔斯登股东以84%的赞成比率通过了与摩根大通的合并交易
本周看点：电影──关注全球变暖的,1,16,本周看点：电影──关注全球变暖的戈尔
标准银行和工商银行发起的基金等待,1,16,标准银行和工商银行发起的基金等待中国监管方批准－管理人士
科学对Guidant的收购交易获,1,16,波士顿科学对Guidant的收购交易获美国联邦贸易委员会批准>BSX
波音可能将部分工程服务业务外包给,1,16,波音可能将部分工程服务业务外包给印度
飞机零部件合资企业股份至80%－,1,16,波音拟增持中国飞机零部件合资企业股份至80%－新华社
波音首席执行长预计未来将面临来自,1,16,波音首席执行长预计未来将面临来自中国日益加剧的竞争－报导
波音因政府削减军事支出而试图关闭,1,16,波音因政府削减军事支出而试图关闭得克萨斯州防务业务－彭博
博智金融重申无大陆投资者涉及收购,1,16,博智金融重申无大陆投资者涉及收购南山人寿的交易
薄谷开来涉嫌故意杀人一案提起公诉,1,16,薄谷开来涉嫌故意杀人一案提起公诉－新华社
参议员Menendez赞成政府向,1,16,参议员Menendez赞成政府向美国国际集团提供过渡性贷款
策略师预计对财政悬崖的关注将导致,1,16,策略师预计对财政悬崖的关注将导致美国股市未来数周出现震荡
产业：子公司及其合资公司各方撤回,1,16,长春产业：子公司及其合资公司各方撤回中国地块竞标
达能集团(Danone)：希望将,2,16,达能集团(Danone)：希望将娃哈哈合资公司与宗庆后的公司合并
大东方控股将投资3.8亿美元认购,2,16,大东方控股将投资3.8亿美元认购新华人寿香港IPO
特别委员会∶Icahn的提议不比,1,16,戴尔特别委员会∶Icahn的提议不比迈克尔．戴尔的私有化方案优越
戴姆勒可能把C级轿车的生产转移至,1,16,戴姆勒可能把C级轿车的生产转移至德国以外－报导
戴姆勒-克莱斯勒和宝马汽车可能对,1,16,戴姆勒-克莱斯勒和宝马汽车可能对中国双环汽车提起诉讼
戴姆勒克莱斯勒首席执行长称愿降低,1,16,戴姆勒克莱斯勒首席执行长称愿降低美国市场促销力度
戴姆勒克莱斯勒新任CEO面临挑选,1,16,戴姆勒克莱斯勒新任CEO面临挑选梅塞德斯掌门重任
(Delphi)计划关闭或出售其,1,16,德尔福(Delphi)计划关闭或出售其美国业务中的相当大部分>DPH
副部长：希望在政府援助确定前获得,1,16,德国副部长：希望在政府援助确定前获得欧宝重组计划
经济部长：政府仍在研究通用汽车为,1,16,德国经济部长：政府仍在研究通用汽车为欧宝提出的救助申请
银行业尚未满足关键的资本充足率-,1,16,德国银行业尚未满足关键的资本充足率-德国金融监管局
或将出售持有IKB的38%股权－,1,16,德国政府或将出售持有IKB的38%股权－德国《商报》
电讯盈科电讯资产信托将于周三启动,1,16,电讯盈科电讯资产信托将于周三启动香港IPO巡回推介－消息人士
电讯盈科董事会批准其ADS终止在,1,16,电讯盈科董事会批准其ADS终止在纽约证交所上市>PCW
东方海外国际：决定于第四季度将亚,2,16,东方海外国际：决定于第四季度将亚欧线运力削减20%
股市触及2个月低点，因美元下跌、,2,16,东京股市触及2个月低点，因美元下跌、美国利率上升
能源部长希望雪佛龙和康菲石油开发,1,16,俄罗斯能源部长希望雪佛龙和康菲石油开发巴伦支海天然气项目
认为偏见导致Arcelor选择了,1,16,俄罗斯认为偏见导致Arcelor选择了米塔尔
访华期间将讨论石油管道铺设问题-,1,16,俄罗斯总统普京访华期间将讨论石油管道铺设问题-新华社
(BNPParibas)将扩展在,1,16,法国巴黎银行(BNPParibas)将扩展在中国的投资及零售银行业务
房地美：乐观就业报告推动过去一周,1,16,房地美：乐观就业报告推动过去一周美国固息抵押贷款利率上升
CebuPacific将开通飞往,1,16,菲律宾CebuPacific将开通飞往中国四个城市的航班
菲亚特制订的克莱斯勒复苏计划已获,1,16,菲亚特制订的克莱斯勒复苏计划已获美国汽车工作组批准－报导
仍计划与好时食品和百仕通联合竞购,1,16,费列罗公司仍计划与好时食品和百仕通联合竞购吉百利－报导
丰田：将任命St.Angelo为,1,16,丰田：将任命St.Angelo为北美质量总监－彭博
丰田汽车：正在研究是否有必要召回,1,16,丰田汽车：正在研究是否有必要召回美国的Tundra皮卡
丰田汽车的两家工厂暂停生产活动－,1,16,丰田汽车的两家工厂暂停生产活动－日本共同社
丰田汽车寻求全盘接手与通用汽车在,1,16,丰田汽车寻求全盘接手与通用汽车在美国的合资企业－报导
丰田汽车召回约5.4万辆乘用车-,1,16,丰田汽车召回约5.4万辆乘用车-日本共同社
富邦金控将斥资新台币43亿元买下,1,16,富邦金控将斥资新台币43亿元买下台湾嘉义市一座建筑
富邦金控希望10年后一半利润来自,1,16,富邦金控希望10年后一半利润来自中国大陆业务－报导
